"Borrado";"Favorito";"Fecha";"Fuente";"Texto";"Enlace";"Marca";"Usuario";"Oficial";"Opinion";"Categoria";"Tags";"Impacto"
"false";"false";"2020-05-08 11:44:55";"twitter";"Naturschützer rufen zum Vögelzählen auf - Heute startet die diesjährige ?Stunde der Gartenvögel?, um die Artenvielfalt im Blick zu behalten. Der @NABU_de erwartet noch mehr Teilnehmer als sonst. https://t.co/0JveiLh6ZD via @Tagesspiegel #Naturschutz #Tierschutz #CitizenScience";"null";"Citizen science EU";"00bd3bba5413aba7adc592da15a02caf";"false";"0";"";"";"41,92"
"false";"false";"2020-05-08 11:44:55";"twitter";"Naturschützer rufen zum Vögelzählen auf - Heute startet die diesjährige ?Stunde der Gartenvögel?, um die Artenvielfalt im Blick zu behalten. Der @NABU_de erwartet noch mehr Teilnehmer als sonst. https://t.co/0JveiLh6ZD via @Tagesspiegel #Naturschutz #Tierschutz #CitizenScience";"null";"Citizen science All World";"00bd3bba5413aba7adc592da15a02caf";"false";"0";"";"";"41,92"
"false";"false";"2020-05-08 11:48:00";"twitter";"So cool to see @theAGU?s @ThrivingEarth program going global. The @FutureEarth national structures make exceptional partners for this work, and hats off to @FutureEarthAus for building this global partnership.";"null";"Citizen science All World";"abb48fc594aef726c682065f2a65b157";"false";"66,67";"";"";"46,63"
"false";"false";"2020-05-08 11:39:01";"twitter";"Looking for #citizenscience curriculum ideas? Check out these \n @NSF funded project videos! (link: https://t.co/LlrjliF8RR) VIEW?DISCUSS?VOTE #STEMvideohall \n @DanTheSciGuy @CitSci @FedCitSci @NASAGO @CitSciCentral \n @NCAR_Science @NSTA https://t.co/ccJMFMZIDB";"null";"Citizen science All World";"b88afaea2df07a1d761c15ccc50f331c";"false";"0";"";"";"39,64"
"false";"false";"2020-05-08 11:43:10";"twitter";"Help test a new NASA Citizen Science Project about exoplanets with science team lead by Dr. Veselin Kostov ? You would only need your laptop ????";"null";"Citizen science EU";"37852030b685ca2bf09e87d24893d401";"false";"0";"";"";"13,18"
"false";"false";"2020-05-08 11:43:10";"twitter";"Help test a new NASA Citizen Science Project about exoplanets with science team lead by Dr. Veselin Kostov ? You would only need your laptop ????";"null";"Citizen science All World";"37852030b685ca2bf09e87d24893d401";"false";"0";"";"";"13,18"
"false";"false";"2020-05-08 11:41:54";"twitter";"Our recent cool weather likely had an impact on the spring bird migration. Help scientists figure out how big this impact was by participating in Global Big Day tomorrow, May 9. #CitizenScience \n \n More information can be found here: \n \n https://t.co/pLQj87DLU8 https://t.co/cdO5itsGMJ";"null";"Citizen science All World";"840043387246603a7236b7fb6b11ca17";"false";"0";"";"";"58,22"
"false";"false";"2020-05-08 11:49:07";"twitter";"RT: Opensystem de Barcelona busca desarrolladores e ilustradores para proyecto Ciencia ciudadana sobre salud mental #COVID?19Chile Participa de la convocatoria ?? https://t.co/LbpcdiSfgX";"null";"Citizen science All World";"d87052870b146a39a96f5344a5bd9b36";"false";"0";"";"";"18,27"
"false";"false";"2020-05-08 11:36:34";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is undefined. Dust level #PM10 is: 14.45ugr/m3. Dust level #PM2.5 is: 8.43ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 11:36:34";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is undefined. Dust level #PM10 is: 14.45ugr/m3. Dust level #PM2.5 is: 8.43ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 12:07:48";"twitter";"Video game + citizen science + coral reefs? Yes, please! Check out NASA?s NeMO-Net which uses player input to build a global coral reef map that will help scientists better understand these amazing aquatic ecosystems. \n \n https://t.co/scbYzO1fAw \n \n #STEM #ScienceAtHome #ocean https://t.co/zDJW9q1Edj";"null";"Citizen science All World";"59b87cae2c88be84b126c0fadaead261";"false";"33,33";"";"";"52,83"
"false";"false";"2020-05-08 12:07:50";"twitter";"RT: Our new #CitizenScience webpage has training downloads for identifying freshwater #invertebrates to family-level created by our expert volunteer Paul Hancock! \n \n https://t.co/YA8bvtxqEl \n \n #elearning https://t.co/nw0Dn2ow1A";"null";"Citizen science EU";"4a2281f7769529b91f4f7304f721fec5";"false";"66,67";"";"";"32,28"
"false";"false";"2020-05-08 12:07:50";"twitter";"RT: Our new #CitizenScience webpage has training downloads for identifying freshwater #invertebrates to family-level created by our expert volunteer Paul Hancock! \n \n https://t.co/YA8bvtxqEl \n \n #elearning https://t.co/nw0Dn2ow1A";"null";"Citizen science All World";"4a2281f7769529b91f4f7304f721fec5";"false";"66,67";"";"";"32,28"
"false";"false";"2020-05-08 12:07:54";"twitter";"1st Reinforce webinar on Bridging the gap between Science and Society through Citizen Science. Topics: Gravitational Waves, Neutrino Astronomy, High Energy and Cosmic Rays Physics Register at https://t.co/vMa4MLjggB";"null";"Citizen science All World";"46cf78d577833ad0f93d3e96c2efce80";"false";"0";"";"";"35,15"
"false";"false";"2020-05-08 12:07:54";"twitter";"1st Reinforce webinar on Bridging the gap between Science and Society through Citizen Science. Topics: Gravitational Waves, Neutrino Astronomy, High Energy and Cosmic Rays Physics Register at https://t.co/vMa4MLjggB";"null";"Citizen science EU";"46cf78d577833ad0f93d3e96c2efce80";"false";"0";"";"";"35,15"
"false";"false";"2020-05-08 12:04:19";"twitter";"RT: My #BlackInStem Sister Deja Perkins (@naturallywild__ ) Candidate for Master of Science in Fisheries, Wildlife, & Conservation Biology is preparing to defend her Thesis ?Blind Spots in Citizen Science Data: Implications of Volunteer Biases in eBird Data? this afternoon? https://t.co/08pNpQ192o";"null";"Citizen science EU";"529c75c69ca1dc857ff1fc418241ab9b";"false";"0";"";"";"45,77"
"false";"false";"2020-05-08 12:04:19";"twitter";"RT: My #BlackInStem Sister Deja Perkins (@naturallywild__ ) Candidate for Master of Science in Fisheries, Wildlife, & Conservation Biology is preparing to defend her Thesis ?Blind Spots in Citizen Science Data: Implications of Volunteer Biases in eBird Data? this afternoon? https://t.co/08pNpQ192o";"null";"Citizen science All World";"529c75c69ca1dc857ff1fc418241ab9b";"false";"0";"";"";"45,77"
"false";"false";"2020-05-08 12:04:53";"twitter";"#CitizenScience in Zeiten von #COVID19 ??? \n Zum Beispiel Vogelbeobachtung von zu Hause aus. Einfach aus dem Garten oder vom Balkon mitmachen. Vom 8. bis 10. Mai die Beobachtungen beim @NABU_de melden. Viel Spaß. Es gibt viel zu entdecken! \n ?https://t.co/HskHdTi6N7";"null";"Citizen science EU";"b1fe7b5be27b181b96a45c811e762ff3";"false";"0";"";"";"27,57"
"false";"false";"2020-05-08 12:04:53";"twitter";"#CitizenScience in Zeiten von #COVID19 ??? \n Zum Beispiel Vogelbeobachtung von zu Hause aus. Einfach aus dem Garten oder vom Balkon mitmachen. Vom 8. bis 10. Mai die Beobachtungen beim @NABU_de melden. Viel Spaß. Es gibt viel zu entdecken! \n ?https://t.co/HskHdTi6N7";"null";"Citizen science All World";"b1fe7b5be27b181b96a45c811e762ff3";"false";"0";"";"";"27,57"
"false";"false";"2020-05-08 11:51:14";"twitter";"RT: We are stating some new work! \n We want to investigate the health benefits of participating in citizen science on Australians over 50. \n Are you a citizen scientist and would like to help with our project by answering some questions? \n #Citizenscience \n @MozzieMonitors https://t.co/lE3HWxaw5K";"null";"Citizen science All World";"24e4cbb9660d75fef1d3241dcbd1a87b";"false";"0";"";"";"31,29"
"false";"false";"2020-05-08 11:51:44";"twitter";"RT: Aujourd?hui, nous publions un article dans @lemondefr \n sur l?importance d?un science citoyenne et de la démocratie interactive pour gouverner l?incertain. \n \n https://t.co/Ggq0JFtFsJ";"null";"Citizen science All World";"167ac4953aa01e3adc3472c9d142d774";"false";"0";"";"";"42,91"
"false";"false";"2020-05-08 11:51:57";"twitter";"RT: We are stating some new work! \n We want to investigate the health benefits of participating in citizen science on Australians over 50. \n Are you a citizen scientist and would like to help with our project by answering some questions? \n #Citizenscience \n @MozzieMonitors https://t.co/lE3HWxaw5K";"null";"Citizen science All World";"55cd7b5743a62b1e3ecd387bd9e7b646";"false";"0";"";"";"28,97"
"false";"false";"2020-05-08 12:11:02";"twitter";"RT: UND wir alle können mit der @ScienceCorona App COVID19 relevante Gesundheitsdaten für die Open Source Community liefern und dank @midata_coop trotzdem die Kontrolle über unsere personalisierten Daten behalten. #citizenscience ist wichtiger denn je Jetzt mitmachen! @CitSciZurich https://t.co/ND72KyedHd";"null";"Citizen science All World";"d996029ee773f99d6a7e121c86729a82";"false";"0";"";"";"37,38"
"false";"false";"2020-05-08 12:00:15";"twitter";"ELKINS ? In an effort to understand declining firefly populations, the West Virginia Division of Natural Resources has launched a citizen science project to track lightning bug sightings in the Mountain State. https://t.co/EkXgnoNy4j";"null";"Citizen science All World";"fb53653b53a0aed12273c0d08ae171f4";"false";"0";"";"";"44,89"
"false";"false";"2020-05-08 12:08:27";"twitter";"RT: Join us on the ECHO talks covering #citizenlabs, #communityscience, #openscience, and free-open technology. We begin on 12/05. Check out the link below for more details! \n #CitizenScience #opensource #hackingecology \n https://t.co/Fy53toWM4x https://t.co/jDde43UshQ";"null";"Citizen science EU";"fca660e577f7340b2d1ef439f60ee792";"false";"0";"";"";"35,32"
"false";"false";"2020-05-08 12:08:27";"twitter";"RT: Join us on the ECHO talks covering #citizenlabs, #communityscience, #openscience, and free-open technology. We begin on 12/05. Check out the link below for more details! \n #CitizenScience #opensource #hackingecology \n https://t.co/Fy53toWM4x https://t.co/jDde43UshQ";"null";"Citizen science All World";"fca660e577f7340b2d1ef439f60ee792";"false";"0";"";"";"35,32"
"false";"false";"2020-05-08 11:57:32";"twitter";"RT: Join us on the ECHO talks covering #citizenlabs, #communityscience, #openscience, and free-open technology. We begin on 12/05. Check out the link below for more details! \n #CitizenScience #opensource #hackingecology \n https://t.co/Fy53toWM4x https://t.co/jDde43UshQ";"null";"Citizen science All World";"224e551acb8afc5433ad6d144e1081ee";"false";"0";"";"";"44"
"false";"false";"2020-05-08 11:56:27";"twitter";"Measurement: That?s really bad, the level is above 20 ugr/m3. Wind direction is ENE. Dust level #PM10 is: 25.02ugr/m3. Dust level #PM2.5 is: 16.40ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"-33,33";"";"";"6,59"
"false";"false";"2020-05-08 11:56:27";"twitter";"Measurement: That?s really bad, the level is above 20 ugr/m3. Wind direction is ENE. Dust level #PM10 is: 25.02ugr/m3. Dust level #PM2.5 is: 16.40ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"-33,33";"";"";"6,59"
"false";"false";"2020-05-08 12:11:45";"twitter";"RT: Our citizen science program has worked with the #tourism industry to raise awareness about #Oceans & #Human #Health. Watch the video series we created for tourists and locals, which explain why we should love the ocean: https://t.co/KBZOJccgd6 @Travelecoology @submon @Wildsea_EU https://t.co/si7k3DfhxB";"null";"Citizen science All World";"eedb5c51f60bd5d48d359bd181826bb7";"false";"33,33";"";"";"23,35"
"false";"false";"2020-05-08 12:11:52";"twitter";"RT: Video game + citizen science + coral reefs? Yes, please! Check out NASA?s NeMO-Net which uses player input to build a global coral reef map that will help scientists better understand these amazing aquatic ecosystems. \n \n https://t.co/scbYzO1fAw \n \n #STEM #ScienceAtHome #ocean https://t.co/zDJW9q1Edj";"null";"Citizen science All World";"820fed539c6574a2898b698f1e43e576";"false";"33,33";"";"";"42,97"
"false";"false";"2020-05-08 12:26:27";"twitter";"Measurement: That?s really bad, the level is above 20 ugr/m3. Wind direction is NNE. Dust level #PM10 is: 26.12ugr/m3. Dust level #PM2.5 is: 16.23ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"-33,33";"";"";"6,59"
"false";"false";"2020-05-08 12:26:27";"twitter";"Measurement: That?s really bad, the level is above 20 ugr/m3. Wind direction is NNE. Dust level #PM10 is: 26.12ugr/m3. Dust level #PM2.5 is: 16.23ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"-33,33";"";"";"6,59"
"false";"false";"2020-05-08 12:27:00";"twitter";"?Calling our #OceanScience pals - check out the work that @Sofarocean and @davidtlang are doing to monitor global coral reefs... Check it out and get involved if you can! ? #STEMUnderwater #STEMInitiative @OceanTracking";"null";"Citizen science All World";"e0b1793f1fdfab29bc202fd639c8eae6";"false";"0";"";"";"39,14"
"false";"false";"2020-05-08 12:24:59";"twitter";"Follow the steps and find out how to become a #citizenscientist scientist. Join us!";"null";"Citizen science EU";"264c83c5efe8855a6d91948000bc19ca";"false";"0";"";"";"35,55"
"false";"false";"2020-05-08 12:24:59";"twitter";"Follow the steps and find out how to become a #citizenscientist scientist. Join us!";"null";"Citizen science All World";"264c83c5efe8855a6d91948000bc19ca";"false";"0";"";"";"35,55"
"false";"false";"2020-05-08 12:25:02";"twitter";"RT: Published today: Citizen science in the social sciences and humanities: the power of interdisciplinarity https://t.co/lHlXni9ryU";"null";"Citizen science All World";"96cc7de758260a6c46246942a549d8ea";"false";"0";"";"";"39"
"false";"false";"2020-05-08 12:25:44";"twitter";"? Calling our #OceanScientist pals - check out the work that @Sofarocean and @davidtlang are doing to monitor global coral reefs... Check it out and get involved if you can! ? #STEMUnderwater #STEMInitiative";"null";"Citizen science All World";"e0b1793f1fdfab29bc202fd639c8eae6";"false";"0";"";"";"39,14"
"false";"false";"2020-05-08 12:26:11";"twitter";"Follow the steps and find out how to become a #citizenscientist. Join us!";"null";"Citizen science All World";"264c83c5efe8855a6d91948000bc19ca";"false";"0";"";"";"35,55"
"false";"false";"2020-05-08 12:26:11";"twitter";"Follow the steps and find out how to become a #citizenscientist. Join us!";"null";"Citizen science EU";"264c83c5efe8855a6d91948000bc19ca";"false";"0";"";"";"35,55"
"false";"false";"2020-05-08 12:15:06";"twitter";"Rather than attend an event, Nebraska Game and Parks Commission invites Nebraskans to get outside, look for birds and join a national citizen science program as part of the Nebraska Bird Month 2020 Challenge. https://t.co/OPOFqpVDQq";"null";"Citizen science All World";"3efa56e98d9e5bd7ba5ba8d95533eea4";"false";"-33,33";"";"";"48,15"
"false";"false";"2020-05-08 12:31:26";"twitter";"Neues #CitizenScience-Projekt: Krater-Jagd von der Couch aus https://t.co/OmexmkWP61 @NHM_Wien";"null";"Citizen science All World";"cb13724c875d7c7ecdeff404be0dd847";"false";"0";"";"";"52,07"
"false";"false";"2020-05-08 12:31:26";"twitter";"Neues #CitizenScience-Projekt: Krater-Jagd von der Couch aus https://t.co/OmexmkWP61 @NHM_Wien";"null";"Citizen science EU";"cb13724c875d7c7ecdeff404be0dd847";"false";"0";"";"";"52,07"
"false";"false";"2020-05-08 12:27:40";"twitter";"RT: Im Rahmen eines sprachwissenschaftlichen Forschungsprojekts wurden vor rund 100 Jahren 40 hochdeutsche Sätze in die lokalen #Dialekte der #Schweiz übersetzt. Wer hilft mit, diese Daten auszuwerten? #WenkerSaetze #CitizenScience \n https://t.co/yRTlaVMWku https://t.co/dyZF8KMM1r";"null";"Citizen science All World";"2f4a39064ad86e9f905609958ba28289";"false";"0";"";"";"37,41"
"false";"false";"2020-05-08 12:06:27";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is NNE. Dust level #PM10 is: 15.02ugr/m3. Dust level #PM2.5 is: 10.23ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 12:06:27";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is NNE. Dust level #PM10 is: 15.02ugr/m3. Dust level #PM2.5 is: 10.23ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 12:16:27";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is NNE. Dust level #PM10 is: 19.02ugr/m3. Dust level #PM2.5 is: 10.68ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 12:16:27";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is NNE. Dust level #PM10 is: 19.02ugr/m3. Dust level #PM2.5 is: 10.68ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 12:30:43";"twitter";"@llabrac @Mikibarbas @AverAves Sin duda, aunque a simple vista no se perciba la merma. Hace poco leí al coordinador de Ciencia Ciudadana de SEO/BirdLife, Juan Carlos del Moral. Él advertía de que «el aumento de especies exóticas invasoras como las cotorras, puede dar la impresión de que cada vez hay más aves..";"null";"Citizen science All World";"e14cc755147349f8deed8455ca194382";"false";"33,33";"Miedo_Intranquilidad,Decepción_Lamento,Admiración_Exaltación";"";"27"
"false";"false";"2020-05-08 12:37:44";"twitter";"Joining late the #boincpentathlon 2020. This year you can fight #coronavirus while enjoying a great team race in #CitizenScience! @RosettaAtHome fighting #COVID?19 fits perfectly for the #marathon. HF all. @Rechenkraft_net #proteinfolding #foldingathome \n https://t.co/J86uBPxZdq";"null";"Citizen science All World";"9d21d4612df115de58f87fc8ebd6edd8";"false";"41,67";"";"";"25,82"
"false";"false";"2020-05-08 12:37:45";"twitter";"RT: Join us next week for a webinar introducing a new community-inspired study to co-create trustworthy data practices for #CitizenScience with @CoopSciScoop & @edobsonjones . Co-creation process launching this summer. \n \n Register here for connection details: https://t.co/QJ2dANodtj https://t.co/Dtnrmwe06G";"null";"Citizen science All World";"2709b187399ddaeaeb360114be458d69";"false";"0";"";"";"23,23"
"false";"false";"2020-05-08 12:38:02";"twitter";"RT: Isolation of an #antimicrobial?#resistant, #biofilm?forming, #Klebsiella grimontii isolate from a reusable water bottle \n \n https://t.co/UiZLGghm5S \n https://t.co/D1YLH0Xdz5 \n \n #JustPublished #microbiology #openaccess #citizenscience #AntimicrobialResistance #swabandsend #kleboxymycin https://t.co/XIp7JavysE";"null";"Citizen science EU";"2df115405c4ec6aa46da46e7eb8c6f75";"false";"-33,33";"";"";"42,23"
"false";"false";"2020-05-08 12:38:02";"twitter";"RT: Isolation of an #antimicrobial?#resistant, #biofilm?forming, #Klebsiella grimontii isolate from a reusable water bottle \n \n https://t.co/UiZLGghm5S \n https://t.co/D1YLH0Xdz5 \n \n #JustPublished #microbiology #openaccess #citizenscience #AntimicrobialResistance #swabandsend #kleboxymycin https://t.co/XIp7JavysE";"null";"Citizen science All World";"2df115405c4ec6aa46da46e7eb8c6f75";"false";"-33,33";"";"";"42,23"
"false";"false";"2020-05-08 12:47:57";"twitter";"RT: Tools for #CBPR collaboration: Citizen science \n \n ?Citizen science is the practice of public participation and collaboration in scientific research to increase scientific knowledge.? #CitizenScience \n ..an interesting entry in @InsideNatGeo! Worth a look!? \n https://t.co/ge6yvlke6V";"null";"Citizen science EU";"50d5030139810ceda15ae5b5cb415c84";"false";"-16,67";"";"";"38,04"
"false";"false";"2020-05-08 12:47:57";"twitter";"RT: Tools for #CBPR collaboration: Citizen science \n \n ?Citizen science is the practice of public participation and collaboration in scientific research to increase scientific knowledge.? #CitizenScience \n ..an interesting entry in @InsideNatGeo! Worth a look!? \n https://t.co/ge6yvlke6V";"null";"Citizen science All World";"50d5030139810ceda15ae5b5cb415c84";"false";"-16,67";"";"";"38,04"
"false";"false";"2020-05-08 12:33:36";"twitter";"Join Dr. Pamela Gilchrist of @TheScienceHouse for her chat with Dr. Rob Dunn, Professor @NCStateAEC. Watch now at https://t.co/ANAeMW0fn0 \n \n For more Citizen Science resources visit https://t.co/K0aUoRfeMi";"null";"Citizen science All World";"aa4fbfe37571aa9b919e11fbd4b44fea";"false";"0";"";"";"36,4"
"false";"false";"2020-05-08 12:42:54";"twitter";"RT: Exciting developments for @iTreeTools in the UK as @Treeconomics and @Forest_Research work with @CamCanopyProj to innovate a new #CitizenScience approach to i-Tree Eco data collection that?ll work even during #Covid19UK \n #lockdown https://t.co/kFz3EcJIAU";"null";"Citizen science All World";"684fc1835a32c00a456ef7c7a706ff02";"false";"0";"";"";"19,07"
"false";"false";"2020-05-08 12:36:43";"twitter";"Measurement: That?s really bad, the level is above 20 ugr/m3. Wind direction is undefined. Dust level #PM10 is: 24.02ugr/m3. Dust level #PM2.5 is: 16.30ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"-33,33";"";"";"6,59"
"false";"false";"2020-05-08 12:36:43";"twitter";"Measurement: That?s really bad, the level is above 20 ugr/m3. Wind direction is undefined. Dust level #PM10 is: 24.02ugr/m3. Dust level #PM2.5 is: 16.30ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"-33,33";"";"";"6,59"
"false";"false";"2020-05-08 12:46:27";"twitter";"Measurement: That?s really bad, the level is above 20 ugr/m3. Wind direction is NNE. Dust level #PM10 is: 22.70ugr/m3. Dust level #PM2.5 is: 14.50ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"-33,33";"";"";"6,59"
"false";"false";"2020-05-08 12:46:27";"twitter";"Measurement: That?s really bad, the level is above 20 ugr/m3. Wind direction is NNE. Dust level #PM10 is: 22.70ugr/m3. Dust level #PM2.5 is: 14.50ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"-33,33";"";"";"6,59"
"false";"false";"2020-05-08 12:56:27";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is NNE. Dust level #PM10 is: 16.85ugr/m3. Dust level #PM2.5 is: 11.48ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 12:56:27";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is NNE. Dust level #PM10 is: 16.85ugr/m3. Dust level #PM2.5 is: 11.48ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 12:55:17";"twitter";"New NASA Citizen Science Project to Find Exoplanets https://t.co/SrNZByW2ef https://t.co/Gw1PJ5pUP8";"null";"Citizen science All World";"25c3b6bb649e21d8dff95e276866d13c";"false";"0";"";"";"10,75"
"false";"false";"2020-05-08 12:49:22";"twitter";"???";"null";"Citizen science All World";"dc7fe7691d9abc701dd83201b40c9158";"false";"0";"";"";"23,35"
"false";"false";"2020-05-08 13:08:39";"twitter";"RT: CITIZEN SCIENTISTS WANTED: \n \n May is here & spring is in full flow. Along with @SaviourBees we?re asking the public to use lockdown to reconnect with nature and support research by sharing information about their bee hotels! \n \n #bees #citizenscience \n \n https://t.co/92bbw3UGVw";"null";"Citizen science EU";"d50c89bf89550f99a458fb9251d5b026";"false";"0";"";"";"39,65"
"false";"false";"2020-05-08 13:08:39";"twitter";"RT: CITIZEN SCIENTISTS WANTED: \n \n May is here & spring is in full flow. Along with @SaviourBees we?re asking the public to use lockdown to reconnect with nature and support research by sharing information about their bee hotels! \n \n #bees #citizenscience \n \n https://t.co/92bbw3UGVw";"null";"Citizen science All World";"d50c89bf89550f99a458fb9251d5b026";"false";"0";"";"";"39,65"
"false";"false";"2020-05-08 13:08:59";"twitter";"Another footage of #socialdistancing in nature. \n #wildLIVE! - a #citizenscience project @Senckenberg \n #cameratrapping #jaguars #saveChiquitanoDryForest https://t.co/dWZECpyRKN";"null";"Citizen science EU";"8d3b2c2723a4cd64a6dd5306d958ef34";"false";"0";"";"";"31,42"
"false";"false";"2020-05-08 13:08:59";"twitter";"Another footage of #socialdistancing in nature. \n #wildLIVE! - a #citizenscience project @Senckenberg \n #cameratrapping #jaguars #saveChiquitanoDryForest https://t.co/dWZECpyRKN";"null";"Citizen science All World";"8d3b2c2723a4cd64a6dd5306d958ef34";"false";"0";"";"";"31,42"
"false";"false";"2020-05-08 13:13:38";"twitter";"We?ve shared lots of interesting info and research all about migratory birds this week, so today Quito the Broad-winged Hawk wants to share easy ways that YOU can get involved with migratory bird research through citizen science! https://t.co/mjR7hakkYo";"null";"Citizen science All World";"01598c93f1f66bfb94a13e6a30588cdc";"false";"33,33";"";"";"43,47"
"false";"false";"2020-05-08 13:13:38";"twitter";"What is citizen science? It?s when ordinary people assist in conducting scientific research! 2 resources to get you started are iNaturalist and ebird. Check out our FB and Instagram stories for more info! \n #wmbd2020 #worldmigratorybirdday \n #efta_birdday #birdday #birdsknownoborders";"null";"Citizen science All World";"01598c93f1f66bfb94a13e6a30588cdc";"false";"0";"";"";"43,47"
"false";"false";"2020-05-08 13:09:14";"twitter";"A lovely Bombus lucorum or white-tailed bumblebee! \n Have you spotted any bees in your garden or park? ??You can record any sightings with @BioDataCentre \n #CitizenScience #biodiversity @PollinatorPlan \n \n https://t.co/MHXpP1PAw5 https://t.co/O6Awy2bbav";"null";"Citizen science EU";"f4a45d622426e3e88055f671867b488d";"false";"50";"";"";"45,9"
"false";"false";"2020-05-08 13:09:14";"twitter";"A lovely Bombus lucorum or white-tailed bumblebee! \n Have you spotted any bees in your garden or park? ??You can record any sightings with @BioDataCentre \n #CitizenScience #biodiversity @PollinatorPlan \n \n https://t.co/MHXpP1PAw5 https://t.co/O6Awy2bbav";"null";"Citizen science All World";"f4a45d622426e3e88055f671867b488d";"false";"50";"";"";"45,9"
"false";"false";"2020-05-08 13:12:57";"twitter";"RT: A lovely Bombus lucorum or white-tailed bumblebee! \n Have you spotted any bees in your garden or park? ??You can record any sightings with @BioDataCentre \n #CitizenScience #biodiversity @PollinatorPlan \n \n https://t.co/MHXpP1PAw5 https://t.co/O6Awy2bbav";"null";"Citizen science All World";"a9d373412c54439e03c9ba4d49db1244";"false";"50";"";"";"44,97"
"false";"false";"2020-05-08 13:03:42";"twitter";"RT: Looking for #citizenscience curriculum ideas? Check out these \n @NSF funded project videos! (link: https://t.co/LlrjliF8RR) VIEW?DISCUSS?VOTE #STEMvideohall \n @DanTheSciGuy @CitSci @FedCitSci @NASAGO @CitSciCentral \n @NCAR_Science @NSTA https://t.co/ccJMFMZIDB";"null";"Citizen science All World";"484c7e81eba5a0289df1245ca1e8612c";"false";"0";"";"";"48,58"
